Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","768","Togo","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","7329524.34","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","7694028.7","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","7991100.54","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2964","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2980","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2965","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2953","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2953","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2938","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","1589410.39","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","1608084.52","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","1628189.27","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","1638431.54","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","1636353.59","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","1636054.99","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","3333","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","3347","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3394","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3441","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3468","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3471","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","14217640.69","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","14428322.54","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","14781228.79","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","15132030.47","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","15392860.86","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","15538168.51","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2026","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2051","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2137","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2125","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2159","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2123","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","28652130.44","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","30042522.53","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","32377461.38","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","33316050.44","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","34984745.17","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","35538616.21","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2367","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2354","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2336","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2359","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2373","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2380","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","47007554.36","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","48338247.69","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","49538935.16","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","51559330.46","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","53454582.78","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","55239270.69","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","3777","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","3791","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3824","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3876","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3892","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3911","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","451079364.13","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","456319467.63","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","463536540.42","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","473016332.18","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","477178362.82","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","481042763.1","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","3167","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","3189","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3240","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3278","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3261","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3283","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","3945905.4","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","3983194.56","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","4053363.21","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","4102084.12","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","4081129.37","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","4106094.88","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2233","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2292","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2194","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2238","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2300","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2310","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","25060979.43","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","25569495.14","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","23884430.69","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","23665124.57","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","23915474.09","E","Estimated value"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","23774101.53","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2186","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2233","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2262","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2243","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2223","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2220","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","13379604.72","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","14101081.29","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","14723279.22","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","15048481","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","15358984.25","E","Estimated value"
"FBS","Food Balances (2010-)","894","Zambia","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","15780308.02","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2119","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2046","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2066","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2025","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2014","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2049","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","11175863.52","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","11014820.31","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","11348788.63","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","11346348.69","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","11518277.26","E","Estimated value"
"FBS","Food Balances (2010-)","716","Zimbabwe","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","11961269.24","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2904","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2927","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2937","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2949","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2959","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2978","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","7899354789.91","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","8054044688.4","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","8168957500.09","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","8305372900.94","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","8414574927.43","E","Estimated value"
"FBS","Food Balances (2010-)","001","World","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","8543539858.67","E","Estimated value"
